x, y
5.563089602086137, 2.6090363394558067
6.173521680623052, 4.9065364293159845
6.2602929795081685, 4.029114697530643
5.618659489761057, 2.2390460443549838
6.526882020317522, 5.02674238884296
6.579628093123139, 1.5224021422666332
6.511019850372674, 2.5518583084720174
7.468816019745787, 4.565292405017792
7.043465831840082, 7.984588979547824
8.436234076821709, 5.610914417166888
